0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.001599 0.001564 0.001614 0.001626 0.001627 0.001627 0.001602 0.001592 0.001599 0.001583 0.001558 0.001564 0.001570 0.001546 0.001541 0.001563 0.001557 0.001545 0.001571 0.001589 0.001582 0.001608 0.001647 0.001657 0.001692 0.001750 0.001779 0.001831 0.001921 0.001973 0.002036 0.002171 0.002272 0.002343 0.002502 0.002679 0.002794 0.002948 0.003168 0.003367 0.003543 0.003748 0.003982 0.004209 0.004413 0.004616 0.004825 0.005018 0.005201 0.005358 0.005469 0.005589 0.005703 0.005743 0.005765 0.005799 0.005786 0.005731 0.005673 0.005602 0.005497 0.005362 0.005224 0.005081 0.004902 0.004700 0.004511 0.004315 0.004084 0.003848 0.003636 0.003417 0.003170 0.002936 0.002735 0.002524 0.002294 0.002089 0.001912 0.001720 0.001515 0.001339 0.001179 0.001004 0.000832 0.000693 0.000569 0.000444 0.000345 0.000284 0.000241 0.000215 0.000224 0.000264 0.000317 0.000386 0.000480 0.000585 0.000691 0.000802 0.000921 0.001033 0.001136 0.001238 0.001336 0.001421 0.001498 0.001573 0.001638 0.001692 0.001739 0.001780 0.001807 0.001823 0.001831 0.001830 0.001816 0.001794 0.001770 0.001739 0.001704 0.001671 0.001640 0.001607 0.001576 0.001548 0.001520 0.001490 0.001459 0.001427 0.001389 0.001347 0.001301 0.001250 0.001192 0.001129 0.001063 0.000991 0.000916 0.000840 0.000763 0.000687 0.000614 0.000547 0.000487 0.000437 0.000398 0.000373 0.000363 0.000368 0.000390 0.000427 0.000477 0.000540 0.000614 0.000696 0.000783 0.000873 0.000963 0.001051 0.001133 0.001210 0.001279 0.001338 0.001387 0.001427 0.001455 0.001472 0.001479 0.001474 0.001459 0.001433 0.001397 0.001351 0.001295 0.001231 0.001158 0.001077 0.000991 0.000899 0.000804 0.000707 0.000611 0.000518 0.000429 0.000348 0.000276 0.000215 0.000167 0.000133 0.000115 0.000112 0.000123 0.000149 0.000187 0.000235 0.000293 0.000359 0.000430 0.000504 0.000580 0.000656 0.000729 0.000798 0.000862 0.000920 0.000970 0.001011 0.001043 0.001066 0.001080 0.001083 0.001077 0.001062 0.001038 0.001005 0.000966 0.000919 0.000868 0.000812 0.000752 0.000691 0.000629 0.000568 0.000508 0.000451 0.000397 0.000349 0.000306 0.000269 0.000239 0.000217 0.000202 0.000194 0.000195 0.000202 0.000217 0.000236 0.000265 0.000295 0.000333 0.000372 0.000419 0.000465 0.000520 0.000584 0.000663 0.000784 0.000955 0.001053 
0.003132 0.003153 0.003174 0.003194 0.003163 0.003168 0.003169 0.003142 0.003123 0.003119 0.003108 0.003090 0.003081 0.003082 0.003077 0.003071 0.003080 0.003092 0.003100 0.003120 0.003150 0.003178 0.003216 0.003271 0.003323 0.003384 0.003476 0.003569 0.003652 0.003783 0.003942 0.004068 0.004225 0.004456 0.004665 0.004860 0.005129 0.005429 0.005709 0.006008 0.006339 0.006692 0.007053 0.007396 0.007736 0.008098 0.008459 0.008783 0.009060 0.009344 0.009628 0.009834 0.009995 0.010162 0.010277 0.010328 0.010358 0.010366 0.010314 0.010215 0.010106 0.009963 0.009757 0.009527 0.009292 0.009009 0.008676 0.008340 0.007997 0.007610 0.007193 0.006793 0.006394 0.005965 0.005534 0.005134 0.004745 0.004343 0.003955 0.003601 0.003260 0.002918 0.002598 0.002311 0.002043 0.001792 0.001577 0.001404 0.001266 0.001165 0.001114 0.001111 0.001146 0.001218 0.001328 0.001467 0.001622 0.001793 0.001976 0.002159 0.002336 0.002509 0.002672 0.002821 0.002954 0.003075 0.003182 0.003272 0.003349 0.003413 0.003460 0.003492 0.003508 0.003508 0.003491 0.003457 0.003412 0.003354 0.003289 0.003219 0.003150 0.003082 0.003017 0.002959 0.002905 0.002854 0.002806 0.002757 0.002705 0.002648 0.002585 0.002513 0.002432 0.002342 0.002244 0.002138 0.002025 0.001908 0.001788 0.001667 0.001549 0.001435 0.001330 0.001236 0.001157 0.001096 0.001055 0.001037 0.001044 0.001075 0.001131 0.001209 0.001307 0.001421 0.001549 0.001685 0.001826 0.001967 0.002105 0.002235 0.002356 0.002464 0.002557 0.002634 0.002693 0.002735 0.002758 0.002763 0.002750 0.002719 0.002670 0.002605 0.002524 0.002428 0.002317 0.002194 0.002059 0.001915 0.001764 0.001608 0.001451 0.001294 0.001143 0.001000 0.000868 0.000751 0.000652 0.000573 0.000517 0.000486 0.000481 0.000501 0.000544 0.000608 0.000690 0.000787 0.000895 0.001012 0.001134 0.001257 0.001380 0.001499 0.001611 0.001715 0.001807 0.001887 0.001953 0.002004 0.002039 0.002059 0.002062 0.002049 0.002021 0.001979 0.001924 0.001856 0.001778 0.001692 0.001599 0.001501 0.001401 0.001299 0.001199 0.001102 0.001010 0.000925 0.000847 0.000779 0.000721 0.000675 0.000641 0.000619 0.000609 0.000611 0.000626 0.000650 0.000687 0.000729 0.000782 0.000838 0.000904 0.000970 0.001044 0.001115 0.001198 0.001283 0.001379 0.001508 0.001663 0.001688 
0.004598 0.004569 0.004594 0.004607 0.004619 0.004630 0.004621 0.004611 0.004593 0.004586 0.004581 0.004558 0.004548 0.004559 0.004546 0.004535 0.004560 0.004572 0.004566 0.004606 0.004650 0.004660 0.004714 0.004802 0.004839 0.004909 0.005052 0.005137 0.005222 0.005425 0.005594 0.005703 0.005947 0.006228 0.006410 0.006673 0.007039 0.007344 0.007654 0.008045 0.008440 0.008841 0.009266 0.009666 0.010087 0.010556 0.010969 0.011333 0.011727 0.012104 0.012440 0.012738 0.012975 0.013210 0.013426 0.013545 0.013632 0.013723 0.013738 0.013691 0.013631 0.013532 0.013371 0.013164 0.012926 0.012653 0.012322 0.011940 0.011536 0.011105 0.010619 0.010097 0.009575 0.009039 0.008472 0.007901 0.007354 0.006816 0.006275 0.005760 0.005285 0.004830 0.004394 0.004004 0.003659 0.003344 0.003074 0.002865 0.002709 0.002599 0.002551 0.002565 0.002626 0.002726 0.002872 0.003052 0.003246 0.003454 0.003674 0.003892 0.004096 0.004291 0.004472 0.004630 0.004763 0.004879 0.004974 0.005044 0.005093 0.005127 0.005140 0.005132 0.005107 0.005066 0.005005 0.004925 0.004834 0.004732 0.004621 0.004509 0.004400 0.004297 0.004201 0.004118 0.004044 0.003977 0.003916 0.003858 0.003797 0.003728 0.003653 0.003567 0.003468 0.003357 0.003238 0.003109 0.002973 0.002833 0.002693 0.002553 0.002419 0.002295 0.002182 0.002085 0.002008 0.001955 0.001927 0.001928 0.001958 0.002017 0.002104 0.002214 0.002346 0.002494 0.002653 0.002818 0.002985 0.003147 0.003302 0.003444 0.003571 0.003680 0.003769 0.003837 0.003883 0.003906 0.003906 0.003884 0.003840 0.003774 0.003689 0.003584 0.003461 0.003321 0.003167 0.003000 0.002823 0.002638 0.002448 0.002256 0.002067 0.001883 0.001708 0.001546 0.001401 0.001277 0.001177 0.001104 0.001061 0.001049 0.001069 0.001120 0.001197 0.001297 0.001416 0.001550 0.001694 0.001844 0.001996 0.002147 0.002293 0.002430 0.002556 0.002668 0.002764 0.002843 0.002904 0.002945 0.002966 0.002967 0.002950 0.002913 0.002859 0.002789 0.002704 0.002607 0.002500 0.002385 0.002265 0.002141 0.002018 0.001896 0.001778 0.001666 0.001563 0.001469 0.001387 0.001318 0.001263 0.001222 0.001197 0.001186 0.001191 0.001208 0.001240 0.001282 0.001337 0.001397 0.001467 0.001541 0.001622 0.001698 0.001785 0.001869 0.001947 0.002027 0.002119 0.002184 0.002205 0.002188 
0.005998 0.006010 0.006023 0.006016 0.006023 0.006018 0.005997 0.005996 0.005996 0.005982 0.005961 0.005959 0.005961 0.005946 0.005937 0.005954 0.005962 0.005958 0.005981 0.006020 0.006039 0.006073 0.006141 0.006196 0.006255 0.006358 0.006457 0.006550 0.006708 0.006867 0.006994 0.007210 0.007468 0.007651 0.007902 0.008263 0.008561 0.008852 0.009252 0.009673 0.010070 0.010485 0.010929 0.011401 0.011875 0.012323 0.012751 0.013188 0.013652 0.014059 0.014387 0.014740 0.015088 0.015344 0.015568 0.015791 0.015959 0.016064 0.016146 0.016208 0.016207 0.016147 0.016071 0.015962 0.015774 0.015534 0.015279 0.014970 0.014577 0.014140 0.013686 0.013177 0.012594 0.011987 0.011382 0.010744 0.010069 0.009412 0.008787 0.008164 0.007552 0.006993 0.006486 0.006005 0.005569 0.005205 0.004898 0.004639 0.004448 0.004336 0.004282 0.004283 0.004349 0.004472 0.004628 0.004816 0.005034 0.005268 0.005500 0.005731 0.005956 0.006162 0.006342 0.006500 0.006632 0.006732 0.006801 0.006845 0.006861 0.006848 0.006813 0.006758 0.006682 0.006585 0.006473 0.006346 0.006203 0.006050 0.005893 0.005734 0.005577 0.005432 0.005301 0.005184 0.005084 0.005000 0.004927 0.004860 0.004796 0.004728 0.004651 0.004563 0.004462 0.004347 0.004219 0.004082 0.003937 0.003788 0.003637 0.003490 0.003350 0.003219 0.003103 0.003006 0.002932 0.002883 0.002865 0.002879 0.002925 0.003004 0.003113 0.003249 0.003405 0.003578 0.003760 0.003945 0.004127 0.004302 0.004463 0.004606 0.004730 0.004831 0.004907 0.004958 0.004984 0.004983 0.004958 0.004907 0.004833 0.004737 0.004619 0.004482 0.004327 0.004157 0.003973 0.003778 0.003575 0.003366 0.003155 0.002944 0.002738 0.002540 0.002355 0.002184 0.002034 0.001908 0.001810 0.001744 0.001713 0.001717 0.001757 0.001830 0.001933 0.002060 0.002206 0.002367 0.002537 0.002710 0.002883 0.003051 0.003210 0.003356 0.003487 0.003600 0.003693 0.003765 0.003814 0.003841 0.003846 0.003829 0.003790 0.003732 0.003655 0.003562 0.003456 0.003337 0.003210 0.003076 0.002939 0.002800 0.002663 0.002530 0.002404 0.002286 0.002179 0.002084 0.002003 0.001937 0.001887 0.001854 0.001838 0.001838 0.001855 0.001885 0.001931 0.001985 0.002054 0.002126 0.002208 0.002290 0.002379 0.002462 0.002550 0.002632 0.002710 0.002777 0.002836 0.002858 0.002854 0.002822 
0.007330 0.007344 0.007345 0.007308 0.007299 0.007311 0.007313 0.007301 0.007298 0.007291 0.007278 0.007281 0.007277 0.007259 0.007267 0.007283 0.007270 0.007280 0.007322 0.007332 0.007344 0.007413 0.007464 0.007488 0.007583 0.007689 0.007742 0.007866 0.008041 0.008141 0.008299 0.008561 0.008736 0.008926 0.009274 0.009572 0.009812 0.010202 0.010625 0.010982 0.011391 0.011853 0.012317 0.012804 0.013272 0.013711 0.014210 0.014713 0.015127 0.015526 0.015930 0.016299 0.016643 0.016940 0.017187 0.017428 0.017636 0.017784 0.017909 0.018009 0.018068 0.018087 0.018064 0.018007 0.017919 0.017772 0.017565 0.017327 0.017045 0.016685 0.016259 0.015798 0.015288 0.014706 0.014071 0.013418 0.012741 0.012030 0.011314 0.010623 0.009951 0.009301 0.008697 0.008148 0.007650 0.007210 0.006842 0.006542 0.006310 0.006155 0.006075 0.006059 0.006107 0.006214 0.006368 0.006556 0.006774 0.007011 0.007254 0.007493 0.007725 0.007941 0.008131 0.008295 0.008431 0.008532 0.008596 0.008627 0.008624 0.008585 0.008514 0.008417 0.008293 0.008147 0.007982 0.007802 0.007608 0.007401 0.007190 0.006977 0.006766 0.006567 0.006384 0.006222 0.006082 0.005966 0.005871 0.005791 0.005721 0.005654 0.005582 0.005500 0.005406 0.005296 0.005171 0.005032 0.004884 0.004730 0.004572 0.004416 0.004266 0.004126 0.004000 0.003895 0.003813 0.003760 0.003741 0.003759 0.003814 0.003907 0.004036 0.004195 0.004378 0.004579 0.004789 0.005000 0.005204 0.005396 0.005568 0.005717 0.005839 0.005933 0.005997 0.006032 0.006037 0.006015 0.005966 0.005890 0.005791 0.005669 0.005527 0.005365 0.005188 0.004997 0.004793 0.004580 0.004361 0.004137 0.003912 0.003689 0.003472 0.003262 0.003065 0.002885 0.002725 0.002592 0.002489 0.002421 0.002391 0.002402 0.002452 0.002538 0.002657 0.002804 0.002971 0.003154 0.003345 0.003540 0.003733 0.003919 0.004093 0.004251 0.004390 0.004506 0.004599 0.004666 0.004708 0.004724 0.004716 0.004683 0.004628 0.004552 0.004458 0.004348 0.004224 0.004089 0.003947 0.003799 0.003648 0.003498 0.003351 0.003209 0.003075 0.002951 0.002839 0.002741 0.002659 0.002593 0.002546 0.002516 0.002506 0.002513 0.002538 0.002577 0.002634 0.002698 0.002776 0.002858 0.002951 0.003039 0.003134 0.003225 0.003314 0.003390 0.003469 0.003532 0.003571 0.003581 0.003599 0.003609 
0.008596 0.008554 0.008524 0.008553 0.008565 0.008545 0.008541 0.008543 0.008533 0.008526 0.008529 0.008521 0.008505 0.008512 0.008521 0.008508 0.008511 0.008541 0.008551 0.008556 0.008600 0.008645 0.008669 0.008729 0.008814 0.008871 0.008960 0.009097 0.009195 0.009322 0.009538 0.009698 0.009855 0.010165 0.010440 0.010635 0.010996 0.011417 0.011730 0.012110 0.012588 0.013057 0.013526 0.013989 0.014467 0.014988 0.015502 0.015959 0.016365 0.016804 0.017265 0.017630 0.017923 0.018246 0.018545 0.018760 0.018953 0.019156 0.019311 0.019405 0.019489 0.019574 0.019604 0.019572 0.019534 0.019482 0.019357 0.019165 0.018953 0.018706 0.018373 0.017965 0.017520 0.017029 0.016456 0.015820 0.015160 0.014472 0.013742 0.013004 0.012291 0.011595 0.010918 0.010296 0.009738 0.009229 0.008784 0.008425 0.008144 0.007928 0.007793 0.007743 0.007757 0.007824 0.007953 0.008129 0.008331 0.008552 0.008793 0.009035 0.009264 0.009482 0.009687 0.009866 0.010016 0.010140 0.010232 0.010284 0.010296 0.010270 0.010202 0.010091 0.009946 0.009771 0.009566 0.009338 0.009095 0.008838 0.008568 0.008293 0.008021 0.007756 0.007504 0.007278 0.007080 0.006911 0.006773 0.006665 0.006578 0.006503 0.006433 0.006360 0.006274 0.006173 0.006056 0.005921 0.005771 0.005611 0.005445 0.005276 0.005110 0.004952 0.004807 0.004681 0.004580 0.004512 0.004481 0.004492 0.004550 0.004654 0.004800 0.004985 0.005202 0.005441 0.005690 0.005941 0.006184 0.006409 0.006608 0.006776 0.006909 0.007005 0.007064 0.007088 0.007078 0.007036 0.006966 0.006869 0.006748 0.006606 0.006444 0.006265 0.006071 0.005864 0.005647 0.005422 0.005191 0.004956 0.004720 0.004485 0.004254 0.004031 0.003818 0.003621 0.003445 0.003295 0.003177 0.003097 0.003059 0.003065 0.003115 0.003206 0.003334 0.003494 0.003677 0.003878 0.004091 0.004308 0.004523 0.004731 0.004927 0.005104 0.005259 0.005389 0.005491 0.005562 0.005604 0.005617 0.005601 0.005559 0.005492 0.005404 0.005296 0.005171 0.005033 0.004884 0.004727 0.004565 0.004401 0.004238 0.004078 0.003924 0.003779 0.003645 0.003524 0.003418 0.003329 0.003259 0.003208 0.003177 0.003168 0.003177 0.003207 0.003252 0.003315 0.003389 0.003477 0.003569 0.003672 0.003771 0.003876 0.003972 0.004070 0.004151 0.004229 0.004285 0.004326 0.004345 0.004367 0.004363 
0.009796 0.009770 0.009762 0.009757 0.009733 0.009717 0.009719 0.009717 0.009701 0.009695 0.009696 0.009682 0.009677 0.009688 0.009677 0.009667 0.009693 0.009703 0.009689 0.009723 0.009771 0.009770 0.009803 0.009893 0.009931 0.009970 0.010100 0.010197 0.010261 0.010436 0.010610 0.010712 0.010953 0.011234 0.011389 0.011684 0.012107 0.012381 0.012703 0.013205 0.013652 0.014072 0.014556 0.015057 0.015599 0.016151 0.016606 0.017054 0.017583 0.018054 0.018427 0.018787 0.019130 0.019428 0.019703 0.019942 0.020144 0.020319 0.020470 0.020608 0.020709 0.020770 0.020836 0.020886 0.020867 0.020814 0.020768 0.020680 0.020505 0.020288 0.020054 0.019759 0.019370 0.018924 0.018445 0.017899 0.017273 0.016607 0.015921 0.015200 0.014455 0.013727 0.013025 0.012346 0.011711 0.011143 0.010638 0.010199 0.009841 0.009569 0.009373 0.009254 0.009214 0.009242 0.009325 0.009459 0.009633 0.009832 0.010043 0.010262 0.010478 0.010686 0.010885 0.011074 0.011249 0.011408 0.011545 0.011656 0.011731 0.011764 0.011750 0.011685 0.011568 0.011403 0.011194 0.010948 0.010670 0.010369 0.010048 0.009713 0.009372 0.009033 0.008703 0.008395 0.008116 0.007873 0.007670 0.007508 0.007382 0.007284 0.007203 0.007128 0.007050 0.006958 0.006848 0.006718 0.006569 0.006403 0.006225 0.006039 0.005851 0.005667 0.005494 0.005338 0.005207 0.005112 0.005059 0.005056 0.005109 0.005218 0.005383 0.005598 0.005852 0.006137 0.006438 0.006744 0.007042 0.007319 0.007565 0.007772 0.007935 0.008050 0.008118 0.008141 0.008122 0.008066 0.007978 0.007862 0.007722 0.007562 0.007383 0.007189 0.006982 0.006763 0.006535 0.006300 0.006059 0.005814 0.005567 0.005319 0.005074 0.004833 0.004601 0.004383 0.004185 0.004012 0.003872 0.003772 0.003718 0.003712 0.003754 0.003844 0.003975 0.004141 0.004336 0.004551 0.004781 0.005017 0.005255 0.005487 0.005707 0.005911 0.006092 0.006245 0.006367 0.006455 0.006509 0.006527 0.006513 0.006468 0.006396 0.006298 0.006179 0.006042 0.005890 0.005726 0.005554 0.005377 0.005197 0.005018 0.004842 0.004671 0.004511 0.004361 0.004225 0.004105 0.004004 0.003922 0.003862 0.003825 0.003811 0.003817 0.003848 0.003896 0.003965 0.004046 0.004145 0.004248 0.004362 0.004476 0.004597 0.004703 0.004814 0.004908 0.004994 0.005055 0.005108 0.005128 0.005136 0.005138 
0.010929 0.010925 0.010912 0.010865 0.010845 0.010854 0.010836 0.010810 0.010809 0.010809 0.010790 0.010780 0.010788 0.010776 0.010763 0.010777 0.010783 0.010769 0.010785 0.010817 0.010819 0.010834 0.010892 0.010928 0.010953 0.011037 0.011121 0.011170 0.011292 0.011438 0.011525 0.011700 0.011948 0.012081 0.012309 0.012703 0.012943 0.013201 0.013700 0.014140 0.014502 0.015003 0.015546 0.016099 0.016638 0.017121 0.017632 0.018185 0.018719 0.019139 0.019492 0.019880 0.020268 0.020548 0.020772 0.021017 0.021234 0.021382 0.021512 0.021659 0.021785 0.021856 0.021907 0.021976 0.022024 0.022008 0.021956 0.021903 0.021819 0.021660 0.021444 0.021199 0.020905 0.020533 0.020092 0.019605 0.019060 0.018449 0.017790 0.017099 0.016376 0.015638 0.014910 0.014200 0.013515 0.012882 0.012313 0.011805 0.011369 0.011021 0.010756 0.010565 0.010455 0.010424 0.010454 0.010531 0.010655 0.010808 0.010970 0.011135 0.011306 0.011476 0.011645 0.011823 0.012012 0.012205 0.012397 0.012585 0.012756 0.012894 0.012988 0.013032 0.013012 0.012923 0.012770 0.012556 0.012286 0.011969 0.011616 0.011235 0.010831 0.010418 0.010006 0.009606 0.009230 0.008893 0.008602 0.008359 0.008166 0.008021 0.007908 0.007816 0.007733 0.007646 0.007541 0.007416 0.007268 0.007098 0.006907 0.006703 0.006492 0.006279 0.006071 0.005879 0.005712 0.005581 0.005498 0.005474 0.005516 0.005626 0.005806 0.006049 0.006343 0.006676 0.007034 0.007402 0.007764 0.008106 0.008416 0.008682 0.008894 0.009050 0.009146 0.009184 0.009169 0.009108 0.009008 0.008875 0.008718 0.008540 0.008346 0.008138 0.007918 0.007690 0.007452 0.007208 0.006959 0.006705 0.006446 0.006186 0.005926 0.005668 0.005416 0.005175 0.004953 0.004755 0.004591 0.004468 0.004394 0.004372 0.004403 0.004486 0.004615 0.004783 0.004982 0.005205 0.005444 0.005694 0.005947 0.006198 0.006441 0.006671 0.006880 0.007064 0.007216 0.007332 0.007410 0.007448 0.007447 0.007409 0.007337 0.007236 0.007110 0.006962 0.006797 0.006619 0.006431 0.006235 0.006037 0.005838 0.005641 0.005450 0.005269 0.005098 0.004942 0.004803 0.004684 0.004585 0.004512 0.004462 0.004439 0.004439 0.004465 0.004513 0.004585 0.004670 0.004777 0.004891 0.005020 0.005146 0.005284 0.005409 0.005538 0.005647 0.005752 0.005831 0.005904 0.005941 0.005975 0.005994 
0.011995 0.011974 0.011943 0.011921 0.011912 0.011892 0.011868 0.011861 0.011858 0.011838 0.011821 0.011825 0.011816 0.011793 0.011799 0.011807 0.011783 0.011784 0.011817 0.011808 0.011797 0.011849 0.011882 0.011869 0.011926 0.012014 0.012028 0.012089 0.012234 0.012304 0.012392 0.012606 0.012749 0.012881 0.013217 0.013466 0.013640 0.014104 0.014550 0.014829 0.015314 0.015906 0.016411 0.016951 0.017489 0.018046 0.018716 0.019295 0.019699 0.020126 0.020610 0.020997 0.021290 0.021576 0.021825 0.022012 0.022178 0.022356 0.022506 0.022597 0.022696 0.022835 0.022923 0.022941 0.022986 0.023057 0.023058 0.022988 0.022919 0.022838 0.022682 0.022452 0.022188 0.021883 0.021498 0.021044 0.020545 0.019991 0.019368 0.018700 0.018008 0.017283 0.016535 0.015802 0.015093 0.014407 0.013767 0.013198 0.012698 0.012265 0.011918 0.011661 0.011478 0.011367 0.011330 0.011348 0.011398 0.011470 0.011554 0.011637 0.011718 0.011810 0.011925 0.012067 0.012242 0.012457 0.012703 0.012969 0.013245 0.013515 0.013759 0.013958 0.014097 0.014162 0.014140 0.014030 0.013835 0.013562 0.013219 0.012821 0.012380 0.011908 0.011419 0.010928 0.010453 0.010006 0.009605 0.009261 0.008977 0.008753 0.008583 0.008454 0.008348 0.008251 0.008148 0.008026 0.007879 0.007706 0.007508 0.007289 0.007055 0.006814 0.006574 0.006345 0.006140 0.005972 0.005856 0.005806 0.005832 0.005942 0.006134 0.006401 0.006733 0.007112 0.007523 0.007949 0.008374 0.008781 0.009157 0.009489 0.009766 0.009979 0.010122 0.010196 0.010203 0.010151 0.010048 0.009906 0.009734 0.009539 0.009329 0.009106 0.008874 0.008635 0.008389 0.008137 0.007880 0.007618 0.007351 0.007081 0.006808 0.006535 0.006266 0.006006 0.005762 0.005542 0.005355 0.005211 0.005118 0.005080 0.005098 0.005172 0.005295 0.005459 0.005657 0.005880 0.006121 0.006374 0.006633 0.006893 0.007150 0.007397 0.007629 0.007841 0.008025 0.008176 0.008288 0.008357 0.008383 0.008364 0.008304 0.008208 0.008081 0.007926 0.007751 0.007558 0.007353 0.007139 0.006919 0.006698 0.006478 0.006264 0.006057 0.005862 0.005683 0.005520 0.005379 0.005261 0.005169 0.005102 0.005066 0.005056 0.005075 0.005117 0.005187 0.005275 0.005385 0.005506 0.005646 0.005785 0.005937 0.006082 0.006232 0.006360 0.006492 0.006594 0.006689 0.006754 0.006834 0.006881 
